🌐  CCTV,#genre#
动作电影,http://A/ku9/js/虎牙.js?id=11602077
搞笑喜剧,http://A/ku9/js/虎牙.js?id=11342423
喜剧专场,http://A/ku9/js/虎牙.js?id=11602044
欢笑影院,http://A/ku9/js/虎牙.js?id=11352894
不挤影院,http://A/ku9/js/虎牙.js?id=11352897
国产悬疑,http://A/ku9/js/虎牙.js?id=11342395
快意江湖,http://A/ku9/js/虎牙.js?id=11342435
黑帮斗争,http://A/ku9/js/虎牙.js?id=11342419
嫣然影厅,http://A/ku9/js/虎牙.js?id=11601977
许氏三杰,http://A/ku9/js/虎牙.js?id=11602033
经典港片,http://A/ku9/js/虎牙.js?id=11352965
镖行天下,http://A/ku9/js/虎牙.js?id=11352969
高能反转,http://A/ku9/js/虎牙.js?id=11352887
喜乐影院,http://A/ku9/js/虎牙.js?id=21059580
蘑菇影厅,http://A/ku9/js/虎牙.js?id=11601981
搞笑恐怖,http://A/ku9/js/虎牙.js?id=11601960
死神来了,http://A/ku9/js/虎牙.js?id=11352903
变形金刚,http://A/ku9/js/虎牙.js?id=21059596
怪兽系列,http://A/ku9/js/虎牙.js?id=21059554
86版红楼梦,http://A/ku9/js/虎牙.js?id=30080221
济公,http://A/ku9/js/虎牙.js?id=29870731
剧集_老三国,http://A/ku9/js/虎牙.js?id=11602081
剧集_新三国,http://A/ku9/js/虎牙.js?id=11352944
剧集_新水浒,http://A/ku9/js/虎牙.js?id=11342384
剧集_纪晓岚,http://A/ku9/js/虎牙.js?id=11342396
剧集_庆余年,http://A/ku9/js/虎牙.js?id=11352960
剧集_雍正王朝,http://A/ku9/js/虎牙.js?id=11342439
剧集_士兵突击,http://A/ku9/js/虎牙.js?id=11342430
剧集_爱情公寓,http://A/ku9/js/虎牙.js?id=11336726
剧集_武林外传,http://A/ku9/js/虎牙.js?id=21059598
剧集_地下交通站,http://A/ku9/js/虎牙.js?id=11342433
剧集_邻里一家亲,http://A/ku9/js/虎牙.js?id=11342426
搞笑_陈翔六点半,http://A/ku9/js/虎牙.js?id=11274154
解说_斌哥漫说,http://A/ku9/js/虎牙.js?id=18632116
解说_小川侃电影,http://A/ku9/js/虎牙.js?id=15870999
解说_阿良说剧,http://A/ku9/js/虎牙.js?id=20488841
解说_鱼丸电影,http://A/ku9/js/虎牙.js?id=16615910
解说_阿斗说电影,http://A/ku9/js/虎牙.js?id=13303478
解说_扁豆看电影,http://A/ku9/js/虎牙.js?id=16028551
解说_大象放映室,http://A/ku9/js/虎牙.js?id=21277391
解说_科幻梦工场,http://A/ku9/js/虎牙.js?id=15152155
解说_亮哥讲电影,http://A/ku9/js/虎牙.js?id=16144175
解说_越哥说电影,http://A/ku9/js/虎牙.js?id=15894162
解说_涵哥评电影,http://A/ku9/js/虎牙.js?id=16865726
恐怖电影「解说」,http://A/ku9/js/虎牙.js?id=23419131
斗罗大陆,http://A/ku9/js/虎牙.js?id=11352906
电视剧•1「解说」,http://A/ku9/js/虎牙.js?id=21277391
美剧「解说」,http://A/ku9/js/虎牙.js?id=20488841
七龙珠「解说」,http://A/ku9/js/虎牙.js?id=25650806
止戈电影「解说」,http://A/ku9/js/虎牙.js?id=19863777
挨饿德•1「其他」,http://A/ku9/js/虎牙.js?id=20985858
互扇巴掌大赛「其他」,http://A/ku9/js/虎牙.js?id=20072873
荒野求生「其他」,http://A/ku9/js/虎牙.js?id=593667
野行者「其他」,http://A/ku9/js/虎牙.js?id=20072663
音乐石榴「音乐」,http://A/ku9/js/虎牙.js?id=17091681
治愈•放松「音乐」,http://A/ku9/js/虎牙.js?id=21241811
阅读•学习「音乐」,http://A/ku9/js/虎牙.js?id=21241813
茶啊二中「动画」,http://A/ku9/js/虎牙.js?id=11213191
哆啦A梦「动漫」,http://A/ku9/js/虎牙.js?id=11601963
航海王「动漫」,http://A/ku9/js/虎牙.js?id=16913382
七龙珠「动漫」,http://A/ku9/js/虎牙.js?id=11601966
猫和老鼠「动漫」,http://A/ku9/js/虎牙.js?id=11352879
中华小当家「动漫」,http://A/ku9/js/虎牙.js?id=11342413
海绵宝宝,http://A/ku9/js/虎牙.js?id=11352919
机器猫,http://A/ku9/js/虎牙.js?id=11601963
重温春晚爆笑,http://A/ku9/js/虎牙.js?id=11602068
重温经典小品,http://A/ku9/js/虎牙.js?id=29982631
百家讲坛,http://A/ku9/js/虎牙.js?id=11602032


大场面战争片,video://https://www.huya.com/21059574
刘德华,video://https://www.huya.com/11342424
周星驰,video://https://www.huya.com/11342412
经典港片,video://https://www.huya.com/11352965

不挤影院,http://A/ku9/js/huyaweb.js?id=https://www.huya.com/11352897
来学历史-从秦始皇到汉武帝,http://A/ku9/js/huyaweb.js?id=https://www.huya.com/21059578
西游记解说,http://A/ku9/js/huyaweb.js?id=https://www.huya.com/30296971
西游记,http://A/ku9/js/huyaweb.js?id=https://www.huya.com/26355861
87版红楼梦,http://A/ku9/js/huyaweb.js?id=https://www.huya.com/30080221
新三国,http://A/ku9/js/huyaweb.js?id=https://www.huya.com/11352944
老三国,http://A/ku9/js/huyaweb.js?id=https://www.huya.com/11602081
新水浒,http://A/ku9/js/huyaweb.js?id=https://www.huya.com/11342384
五福星,http://A/ku9/js/huyaweb.js?id=https://www.huya.com/11282233
使徒行者,http://A/ku9/js/huyaweb.js?id=https://www.huya.com/23734256
倚天屠龙记,http://A/ku9/js/huyaweb.js?id=https://www.huya.com/23734246
八点档,http://A/ku9/js/huyaweb.js?id=https://www.huya.com/880261
冯小刚,http://A/ku9/js/huyaweb.js?id=https://www.huya.com/11352906
刑事侦缉档案,http://A/ku9/js/huyaweb.js?id=https://www.huya.com/23734169
创世纪,http://A/ku9/js/huyaweb.js?id=https://www.huya.com/23749083
剧集_地下交通站,http://A/ku9/js/huyaweb.js?id=https://www.huya.com/11342433
剧集_士兵突击,http://A/ku9/js/huyaweb.js?id=https://www.huya.com/11319774
剧集_庆余年,http://A/ku9/js/huyaweb.js?id=https://www.huya.com/11352960


剧集_武林外传,http://A/ku9/js/huyaweb.js?id=https://www.huya.com/21059598
剧集_爱情公寓,http://A/ku9/js/huyaweb.js?id=https://www.huya.com/11336726
剧集_纪晓岚,http://A/ku9/js/huyaweb.js?id=https://www.huya.com/11342396

剧集_邻里一家亲,http://A/ku9/js/huyaweb.js?id=https://www.huya.com/11342426
剧集_雍正王朝,http://A/ku9/js/huyaweb.js?id=https://www.huya.com/11342439
功夫片,http://A/ku9/js/huyaweb.js?id=https://www.huya.com/11352941
动作电影,http://A/ku9/js/huyaweb.js?id=https://www.huya.com/11602077
发哥,http://A/ku9/js/huyaweb.js?id=https://www.huya.com/11342387
变形金刚,http://A/ku9/js/huyaweb.js?id=https://www.huya.com/21059596
古墓系列,http://A/ku9/js/huyaweb.js?id=https://www.huya.com/11352913
古天乐,http://A/ku9/js/huyaweb.js?id=https://www.huya.com/11602041
古装片,http://A/ku9/js/huyaweb.js?id=https://www.huya.com/11336590
周星星,http://A/ku9/js/huyaweb.js?id=https://www.huya.com/11336587
周海媚,http://A/ku9/js/huyaweb.js?id=https://www.huya.com/11279247
周润发,http://A/ku9/js/huyaweb.js?id=https://www.huya.com/11342387
喜乐影院,http://A/ku9/js/huyaweb.js?id=https://www.huya.com/21059580
喜剧,http://A/ku9/js/huyaweb.js?id=https://www.huya.com/11352877
喜剧专场,http://A/ku9/js/huyaweb.js?id=https://www.huya.com/11602044
国产,http://A/ku9/js/huyaweb.js?id=https://www.huya.com/11352973
国产悬疑,http://A/ku9/js/huyaweb.js?id=https://www.huya.com/11342395
大唐双龙传,http://A/ku9/js/huyaweb.js?id=https://www.huya.com/23728674
大时代,http://A/ku9/js/huyaweb.js?id=https://www.huya.com/23865161
剧集_天龙八部97版,http://A/ku9/js/huyaweb.js?id=https://www.huya.com/23903123
妙手仁心,http://A/ku9/js/huyaweb.js?id=https://www.huya.com/23829543
嫣然影厅,http://A/ku9/js/huyaweb.js?id=https://www.huya.com/11601977
孙悟空,http://A/ku9/js/huyaweb.js?id=https://www.huya.com/23735126
宇宙,http://A/ku9/js/huyaweb.js?id=https://www.huya.com/11342428
寻秦记,http://A/ku9/js/huyaweb.js?id=https://www.huya.com/23864973
小马的直播间,http://A/ku9/js/huyaweb.js?id=https://www.huya.com/23749096
小鬼头,http://A/ku9/js/huyaweb.js?id=https://www.huya.com/11352963
张卫健版西游记,http://A/ku9/js/huyaweb.js?id=https://www.huya.com/23728660
强森,http://A/ku9/js/huyaweb.js?id=https://www.huya.com/21059581
徐克,http://A/ku9/js/huyaweb.js?id=https://www.huya.com/11352909
徐峥,http://A/ku9/js/huyaweb.js?id=https://www.huya.com/11602043
快意江湖,http://A/ku9/js/huyaweb.js?id=https://www.huya.com/11342435
怪兽,http://A/ku9/js/huyaweb.js?id=https://www.huya.com/21059577
怪兽系列,http://A/ku9/js/huyaweb.js?id=https://www.huya.com/21059554
成龙,http://A/ku9/js/huyaweb.js?id=https://www.huya.com/11342386
战争,http://A/ku9/js/huyaweb.js?id=https://www.huya.com/21059592
扫黄先锋,http://A/ku9/js/huyaweb.js?id=https://www.huya.com/23903196
推荐,http://A/ku9/js/huyaweb.js?id=https://www.huya.com/11602041
搞笑_陈翔六点半,http://A/ku9/js/huyaweb.js?id=https://www.huya.com/11274154
搞笑喜剧,http://A/ku9/js/huyaweb.js?id=https://www.huya.com/11342423
搞笑恐怖,http://A/ku9/js/huyaweb.js?id=https://www.huya.com/11601960
救援,http://A/ku9/js/huyaweb.js?id=https://www.huya.com/21059594
斗罗大陆,http://A/ku9/js/huyaweb.js?id=https://www.huya.com/11352906
斯坦森,http://A/ku9/js/huyaweb.js?id=https://www.huya.com/21059588
星爷,http://A/ku9/js/huyaweb.js?id=https://www.huya.com/11342412
曾江,http://A/ku9/js/huyaweb.js?id=https://www.huya.com/11601981
李连杰,http://A/ku9/js/huyaweb.js?id=https://www.huya.com/11342390
林正英,http://A/ku9/js/huyaweb.js?id=https://www.huya.com/11342421
枪战,http://A/ku9/js/huyaweb.js?id=https://www.huya.com/21059579
梁家辉,http://A/ku9/js/huyaweb.js?id=https://www.huya.com/11342429
梁朝伟版鹿鼎记,http://A/ku9/js/huyaweb.js?id=https://www.huya.com/23734183
楚汉骄雄,http://A/ku9/js/huyaweb.js?id=https://www.huya.com/23740156
欢笑影院,http://A/ku9/js/huyaweb.js?id=https://www.huya.com/11352894
武侠,http://A/ku9/js/huyaweb.js?id=https://www.huya.com/11342427
死神来了,http://A/ku9/js/huyaweb.js?id=https://www.huya.com/11352903
沈腾,http://A/ku9/js/huyaweb.js?id=https://www.huya.com/11601968
法证先锋,http://A/ku9/js/huyaweb.js?id=https://www.huya.com/23863804
洗冤录,http://A/ku9/js/huyaweb.js?id=https://www.huya.com/23903130
洪金宝,http://A/ku9/js/huyaweb.js?id=https://www.huya.com/11279251
海盗,http://A/ku9/js/huyaweb.js?id=https://www.huya.com/21059595
港片,http://A/ku9/js/huyaweb.js?id=https://www.huya.com/11602043
漫威,http://A/ku9/js/huyaweb.js?id=https://www.huya.com/11602034
灾难片,http://A/ku9/js/huyaweb.js?id=https://www.huya.com/11602075
热血,http://A/ku9/js/huyaweb.js?id=https://www.huya.com/11352934
犯罪片,http://A/ku9/js/huyaweb.js?id=https://www.huya.com/11352974
玄幻,http://A/ku9/js/huyaweb.js?id=https://www.huya.com/11342414
王晶,http://A/ku9/js/huyaweb.js?id=https://www.huya.com/11602058
甄子丹,http://A/ku9/js/huyaweb.js?id=https://www.huya.com/11352935
盗墓,http://A/ku9/js/huyaweb.js?id=https://www.huya.com/21059552
神雕侠侣,http://A/ku9/js/huyaweb.js?id=https://www.huya.com/23865171
笑傲江湖,http://A/ku9/js/huyaweb.js?id=https://www.huya.com/23865142
笑看风云,http://A/ku9/js/huyaweb.js?id=https://www.huya.com/23865058
罪犯,http://A/ku9/js/huyaweb.js?id=https://www.huya.com/11352962
英叔,http://A/ku9/js/huyaweb.js?id=https://www.huya.com/11342421
蘑菇影厅,http://A/ku9/js/huyaweb.js?id=https://www.huya.com/11601981
蜘蛛侠,http://A/ku9/js/huyaweb.js?id=https://www.huya.com/21059599
解说_乌贼说电影,http://A/ku9/js/huyaweb.js?id=https://www.huya.com/16604522
解说_亮哥讲电影,http://A/ku9/js/huyaweb.js?id=https://www.huya.com/16144175
解说_冷君说电影,http://A/ku9/js/huyaweb.js?id=https://www.huya.com/16739452
解说_大象放映室,http://A/ku9/js/huyaweb.js?id=https://www.huya.com/21277391
解说_小冉看电影,http://A/ku9/js/huyaweb.js?id=https://www.huya.com/17341907
解说_小川侃电影,http://A/ku9/js/huyaweb.js?id=https://www.huya.com/15870999
解说_恐怖电影解说,http://A/ku9/js/huyaweb.js?id=https://www.huya.com/16741179
解说_扁豆看电影,http://A/ku9/js/huyaweb.js?id=https://www.huya.com/16028551
解说_斌哥漫说,http://A/ku9/js/huyaweb.js?id=https://www.huya.com/18632116
解说_涵哥评电影,http://A/ku9/js/huyaweb.js?id=https://www.huya.com/16865726
解说_科幻梦工场,http://A/ku9/js/huyaweb.js?id=https://www.huya.com/15152155
解说_续哥说电影,http://A/ku9/js/huyaweb.js?id=https://www.huya.com/24396472
解说_老皮讲电影,http://A/ku9/js/huyaweb.js?id=https://www.huya.com/16968572
解说_虎妞说电影,http://A/ku9/js/huyaweb.js?id=https://www.huya.com/20343144
解说_越哥说电影,http://A/ku9/js/huyaweb.js?id=https://www.huya.com/15894162
解说_阿斗说电影,http://A/ku9/js/huyaweb.js?id=https://www.huya.com/13303478
解说_阿翔说电影,http://A/ku9/js/huyaweb.js?id=https://www.huya.com/16868935
解说_阿良说剧,http://A/ku9/js/huyaweb.js?id=https://www.huya.com/20488841
解说_鱼丸电影,http://A/ku9/js/huyaweb.js?id=https://www.huya.com/16615910
解说_鹿哥电影,http://A/ku9/js/huyaweb.js?id=https://www.huya.com/24396360
解说_默爷侃电影,http://A/ku9/js/huyaweb.js?id=https://www.huya.com/17204307
警匪,http://A/ku9/js/huyaweb.js?id=https://www.huya.com/11352886
许冠英,http://A/ku9/js/huyaweb.js?id=https://www.huya.com/11601972
许氏三杰,http://A/ku9/js/huyaweb.js?id=https://www.huya.com/11602033
谍战,http://A/ku9/js/huyaweb.js?id=https://www.huya.com/21059585
谍战片,http://A/ku9/js/huyaweb.js?id=https://www.huya.com/21059587
贺岁,http://A/ku9/js/huyaweb.js?id=https://www.huya.com/11601971
贺岁片,http://A/ku9/js/huyaweb.js?id=https://www.huya.com/11601986
赛车,http://A/ku9/js/huyaweb.js?id=https://www.huya.com/11279247
超异能族,http://A/ku9/js/huyaweb.js?id=https://www.huya.com/21059586
邱淑贞,http://A/ku9/js/huyaweb.js?id=https://www.huya.com/11352949
金枝欲孽,http://A/ku9/js/huyaweb.js?id=https://www.huya.com/23865036
鉴证实录,http://A/ku9/js/huyaweb.js?id=https://www.huya.com/23903183
镖行天下,http://A/ku9/js/huyaweb.js?id=https://www.huya.com/11352969
陀枪师姐,http://A/ku9/js/huyaweb.js?id=https://www.huya.com/23860039
高分动作,http://A/ku9/js/huyaweb.js?id=https://www.huya.com/11352884
高能反转,http://A/ku9/js/huyaweb.js?id=https://www.huya.com/11352887
鹿鼎记小春版,http://A/ku9/js/huyaweb.js?id=https://www.huya.com/23865080
黄渤,http://A/ku9/js/huyaweb.js?id=https://www.huya.com/11352876
黑帮斗争,http://A/ku9/js/huyaweb.js?id=https://www.huya.com/11342419
黑帮片,http://A/ku9/js/huyaweb.js?id=https://www.huya.com/11336719


